indicator,period,value,unit
importaciones,2004-12,1692.9165780306798,"millions of USD, seasonally adjusted"
importaciones,2005-01,1644.1133012397,"millions of USD, seasonally adjusted"
importaciones,2005-02,1595.98506775866,"millions of USD, seasonally adjusted"
importaciones,2005-03,1651.04902849182,"millions of USD, seasonally adjusted"
importaciones,2005-04,1778.1051667814102,"millions of USD, seasonally adjusted"
importaciones,2005-05,1723.09425683408,"millions of USD, seasonally adjusted"
importaciones,2005-06,1829.76952599557,"millions of USD, seasonally adjusted"
importaciones,2005-07,1700.67536349503,"millions of USD, seasonally adjusted"
importaciones,2005-08,1832.6484166682899,"millions of USD, seasonally adjusted"
importaciones,2005-09,1868.5485396004901,"millions of USD, seasonally adjusted"
importaciones,2005-10,1731.4855096514598,"millions of USD, seasonally adjusted"
importaciones,2005-11,1829.50480967495,"millions of USD, seasonally adjusted"
importaciones,2005-12,2020.2854828517598,"millions of USD, seasonally adjusted"
importaciones,2006-01,1934.12181515936,"millions of USD, seasonally adjusted"
importaciones,2006-02,1854.59830775128,"millions of USD, seasonally adjusted"
importaciones,2006-03,2026.58830499659,"millions of USD, seasonally adjusted"
importaciones,2006-04,2097.72487072354,"millions of USD, seasonally adjusted"
importaciones,2006-05,2089.30190861252,"millions of USD, seasonally adjusted"
importaciones,2006-06,2246.5728509199,"millions of USD, seasonally adjusted"
importaciones,2006-07,2218.0082511491296,"millions of USD, seasonally adjusted"
importaciones,2006-08,2206.54411535684,"millions of USD, seasonally adjusted"
importaciones,2006-09,2309.17794954536,"millions of USD, seasonally adjusted"
importaciones,2006-10,2321.05341832119,"millions of USD, seasonally adjusted"
importaciones,2006-11,2404.5208019351103,"millions of USD, seasonally adjusted"
importaciones,2006-12,2458.50978126474,"millions of USD, seasonally adjusted"
importaciones,2007-01,2377.35679479426,"millions of USD, seasonally adjusted"
importaciones,2007-02,2520.044521598,"millions of USD, seasonally adjusted"
importaciones,2007-03,2719.5383908607005,"millions of USD, seasonally adjusted"
importaciones,2007-04,2566.21127067594,"millions of USD, seasonally adjusted"
importaciones,2007-05,2608.8722186957502,"millions of USD, seasonally adjusted"
importaciones,2007-06,2813.68593957848,"millions of USD, seasonally adjusted"
importaciones,2007-07,2661.33213783136,"millions of USD, seasonally adjusted"
importaciones,2007-08,2793.9128958975703,"millions of USD, seasonally adjusted"
importaciones,2007-09,2845.13374333716,"millions of USD, seasonally adjusted"
importaciones,2007-10,2958.90288081654,"millions of USD, seasonally adjusted"
importaciones,2007-11,2967.5425821957897,"millions of USD, seasonally adjusted"
importaciones,2007-12,2969.12741787121,"millions of USD, seasonally adjusted"
importaciones,2008-01,3026.3432809412598,"millions of USD, seasonally adjusted"
importaciones,2008-02,3314.67513002355,"millions of USD, seasonally adjusted"
importaciones,2008-03,3155.65449666215,"millions of USD, seasonally adjusted"
importaciones,2008-04,3144.8870085481203,"millions of USD, seasonally adjusted"
importaciones,2008-05,3308.64818046447,"millions of USD, seasonally adjusted"
importaciones,2008-06,3476.1626890529,"millions of USD, seasonally adjusted"
importaciones,2008-07,3216.80499037575,"millions of USD, seasonally adjusted"
importaciones,2008-08,3462.70953281766,"millions of USD, seasonally adjusted"
importaciones,2008-09,3646.2878299583404,"millions of USD, seasonally adjusted"
importaciones,2008-10,3457.71692404936,"millions of USD, seasonally adjusted"
importaciones,2008-11,3392.06858839412,"millions of USD, seasonally adjusted"
importaciones,2008-12,2952.3966100175803,"millions of USD, seasonally adjusted"
importaciones,2009-01,2989.3837964391396,"millions of USD, seasonally adjusted"
importaciones,2009-02,2753.3176825496403,"millions of USD, seasonally adjusted"
importaciones,2009-03,2612.41133659258,"millions of USD, seasonally adjusted"
importaciones,2009-04,2662.72634118215,"millions of USD, seasonally adjusted"
importaciones,2009-05,2511.83044251967,"millions of USD, seasonally adjusted"
importaciones,2009-06,2516.00466664572,"millions of USD, seasonally adjusted"
importaciones,2009-07,2966.6226718662,"millions of USD, seasonally adjusted"
importaciones,2009-08,2583.7048723104604,"millions of USD, seasonally adjusted"
importaciones,2009-09,2641.21276076385,"millions of USD, seasonally adjusted"
importaciones,2009-10,2869.91647998642,"millions of USD, seasonally adjusted"
importaciones,2009-11,2782.0948505459196,"millions of USD, seasonally adjusted"
importaciones,2009-12,2948.71903922717,"millions of USD, seasonally adjusted"
importaciones,2010-01,3011.75948534552,"millions of USD, seasonally adjusted"
importaciones,2010-02,3035.73466289858,"millions of USD, seasonally adjusted"
importaciones,2010-03,3171.7255915512,"millions of USD, seasonally adjusted"
importaciones,2010-04,3049.94822261154,"millions of USD, seasonally adjusted"
importaciones,2010-05,3268.0268649310196,"millions of USD, seasonally adjusted"
importaciones,2010-06,3153.05150078322,"millions of USD, seasonally adjusted"
importaciones,2010-07,3347.66120486224,"millions of USD, seasonally adjusted"
importaciones,2010-08,3490.82514132625,"millions of USD, seasonally adjusted"
importaciones,2010-09,3721.3046140576,"millions of USD, seasonally adjusted"
importaciones,2010-10,3649.8323413852504,"millions of USD, seasonally adjusted"
importaciones,2010-11,3589.6015864151,"millions of USD, seasonally adjusted"
importaciones,2010-12,3837.35349624971,"millions of USD, seasonally adjusted"
importaciones,2011-01,4216.738762001851,"millions of USD, seasonally adjusted"
importaciones,2011-02,4105.12224096512,"millions of USD, seasonally adjusted"
importaciones,2011-03,4288.6768699472195,"millions of USD, seasonally adjusted"
importaciones,2011-04,4342.237220992591,"millions of USD, seasonally adjusted"
importaciones,2011-05,4756.85050979915,"millions of USD, seasonally adjusted"
importaciones,2011-06,4576.74038611648,"millions of USD, seasonally adjusted"
importaciones,2011-07,4590.88061410851,"millions of USD, seasonally adjusted"
importaciones,2011-08,4442.7694327747895,"millions of USD, seasonally adjusted"
importaciones,2011-09,4805.05061324563,"millions of USD, seasonally adjusted"
importaciones,2011-10,4823.106040734061,"millions of USD, seasonally adjusted"
importaciones,2011-11,4783.501271266759,"millions of USD, seasonally adjusted"
importaciones,2011-12,4520.896360034859,"millions of USD, seasonally adjusted"
importaciones,2012-01,4766.2276670933,"millions of USD, seasonally adjusted"
importaciones,2012-02,4945.29022308112,"millions of USD, seasonally adjusted"
importaciones,2012-03,4905.99757055359,"millions of USD, seasonally adjusted"
importaciones,2012-04,4618.387234031789,"millions of USD, seasonally adjusted"
importaciones,2012-05,5237.856870522911,"millions of USD, seasonally adjusted"
importaciones,2012-06,5391.81946222631,"millions of USD, seasonally adjusted"
importaciones,2012-07,5059.330954889419,"millions of USD, seasonally adjusted"
importaciones,2012-08,4892.03803226429,"millions of USD, seasonally adjusted"
importaciones,2012-09,4894.022782928139,"millions of USD, seasonally adjusted"
importaciones,2012-10,4826.660794432,"millions of USD, seasonally adjusted"
importaciones,2012-11,4842.97736138348,"millions of USD, seasonally adjusted"
importaciones,2012-12,4761.94147294259,"millions of USD, seasonally adjusted"
importaciones,2013-01,5326.29795195993,"millions of USD, seasonally adjusted"
importaciones,2013-02,4897.345422300939,"millions of USD, seasonally adjusted"
importaciones,2013-03,4939.406390063999,"millions of USD, seasonally adjusted"
importaciones,2013-04,4795.80862071187,"millions of USD, seasonally adjusted"
importaciones,2013-05,4895.16154490554,"millions of USD, seasonally adjusted"
importaciones,2013-06,4756.739890619379,"millions of USD, seasonally adjusted"
importaciones,2013-07,4774.86507945136,"millions of USD, seasonally adjusted"
importaciones,2013-08,4843.71833129293,"millions of USD, seasonally adjusted"
importaciones,2013-09,5163.05847773847,"millions of USD, seasonally adjusted"
importaciones,2013-10,4958.22319029425,"millions of USD, seasonally adjusted"
importaciones,2013-11,4958.2030449558,"millions of USD, seasonally adjusted"
importaciones,2013-12,4959.76306002573,"millions of USD, seasonally adjusted"
importaciones,2014-01,4974.044721120229,"millions of USD, seasonally adjusted"
importaciones,2014-02,5447.88967774802,"millions of USD, seasonally adjusted"
importaciones,2014-03,5024.697561264989,"millions of USD, seasonally adjusted"
importaciones,2014-04,5445.701938730879,"millions of USD, seasonally adjusted"
importaciones,2014-05,5347.7306934078,"millions of USD, seasonally adjusted"
importaciones,2014-06,5211.231464366181,"millions of USD, seasonally adjusted"
importaciones,2014-07,5684.28511071754,"millions of USD, seasonally adjusted"
importaciones,2014-08,4976.25289229714,"millions of USD, seasonally adjusted"
importaciones,2014-09,5570.52808540329,"millions of USD, seasonally adjusted"
importaciones,2014-10,5420.119841967121,"millions of USD, seasonally adjusted"
importaciones,2014-11,5499.13742976707,"millions of USD, seasonally adjusted"
importaciones,2014-12,5287.69023155408,"millions of USD, seasonally adjusted"
importaciones,2015-01,5229.96691851466,"millions of USD, seasonally adjusted"
importaciones,2015-02,4994.44441815218,"millions of USD, seasonally adjusted"
importaciones,2015-03,4606.714238221691,"millions of USD, seasonally adjusted"
importaciones,2015-04,4399.38660539595,"millions of USD, seasonally adjusted"
importaciones,2015-05,4569.0180214212605,"millions of USD, seasonally adjusted"
importaciones,2015-06,4285.64229647303,"millions of USD, seasonally adjusted"
importaciones,2015-07,4642.771707316419,"millions of USD, seasonally adjusted"
importaciones,2015-08,4503.39916816544,"millions of USD, seasonally adjusted"
importaciones,2015-09,4328.7366415323495,"millions of USD, seasonally adjusted"
importaciones,2015-10,4365.713863757471,"millions of USD, seasonally adjusted"
importaciones,2015-11,4176.3720352849,"millions of USD, seasonally adjusted"
importaciones,2015-12,4006.52333265013,"millions of USD, seasonally adjusted"
importaciones,2016-01,3928.95779445615,"millions of USD, seasonally adjusted"
importaciones,2016-02,3726.67344522948,"millions of USD, seasonally adjusted"
importaciones,2016-03,3631.28820058178,"millions of USD, seasonally adjusted"
importaciones,2016-04,3581.5545551672303,"millions of USD, seasonally adjusted"
importaciones,2016-05,3538.54574004867,"millions of USD, seasonally adjusted"
importaciones,2016-06,3744.1096497017297,"millions of USD, seasonally adjusted"
importaciones,2016-07,3411.2431448052203,"millions of USD, seasonally adjusted"
importaciones,2016-08,3931.31542112332,"millions of USD, seasonally adjusted"
importaciones,2016-09,3805.48457297215,"millions of USD, seasonally adjusted"
importaciones,2016-10,3643.3516100174597,"millions of USD, seasonally adjusted"
importaciones,2016-11,3929.04197010148,"millions of USD, seasonally adjusted"
importaciones,2016-12,4060.02098445958,"millions of USD, seasonally adjusted"
importaciones,2017-01,3776.7372529508298,"millions of USD, seasonally adjusted"
importaciones,2017-02,3970.4862433695002,"millions of USD, seasonally adjusted"
importaciones,2017-03,3873.2794369120897,"millions of USD, seasonally adjusted"
importaciones,2017-04,4377.918782318479,"millions of USD, seasonally adjusted"
importaciones,2017-05,3529.36278631468,"millions of USD, seasonally adjusted"
importaciones,2017-06,3839.57419318184,"millions of USD, seasonally adjusted"
importaciones,2017-07,3815.54893395617,"millions of USD, seasonally adjusted"
importaciones,2017-08,3905.80452305091,"millions of USD, seasonally adjusted"
importaciones,2017-09,3750.2604555367197,"millions of USD, seasonally adjusted"
importaciones,2017-10,3809.86159463634,"millions of USD, seasonally adjusted"
importaciones,2017-11,3759.9114346501397,"millions of USD, seasonally adjusted"
importaciones,2017-12,3810.0885378579796,"millions of USD, seasonally adjusted"
importaciones,2018-01,3994.66917357194,"millions of USD, seasonally adjusted"
importaciones,2018-02,3974.8088778392303,"millions of USD, seasonally adjusted"
importaciones,2018-03,4065.7247145795595,"millions of USD, seasonally adjusted"
importaciones,2018-04,4149.74481657231,"millions of USD, seasonally adjusted"
importaciones,2018-05,4274.55438269732,"millions of USD, seasonally adjusted"
importaciones,2018-06,4483.23830370483,"millions of USD, seasonally adjusted"
importaciones,2018-07,4241.30672113979,"millions of USD, seasonally adjusted"
importaciones,2018-08,4267.58531483748,"millions of USD, seasonally adjusted"
importaciones,2018-09,4243.96521399844,"millions of USD, seasonally adjusted"
importaciones,2018-10,4788.396348265541,"millions of USD, seasonally adjusted"
importaciones,2018-11,4220.34576900566,"millions of USD, seasonally adjusted"
importaciones,2018-12,4383.8088040815,"millions of USD, seasonally adjusted"
importaciones,2019-01,4409.67602323755,"millions of USD, seasonally adjusted"
importaciones,2019-02,4302.14333529885,"millions of USD, seasonally adjusted"
importaciones,2019-03,4392.166683294799,"millions of USD, seasonally adjusted"
importaciones,2019-04,4517.3613074122395,"millions of USD, seasonally adjusted"
importaciones,2019-05,4536.78581096822,"millions of USD, seasonally adjusted"
importaciones,2019-06,4407.3431172786095,"millions of USD, seasonally adjusted"
